type,vertices,heuristic,colors,time
90,50,DSATUR,24,80712
90,50,GREEDY,28,12418
90,50,WELSH_POWELL,24,34865
90,50,DSATUR,27,91754
90,50,GREEDY,27,12022
90,50,WELSH_POWELL,24,34283
90,50,DSATUR,25,83581
90,50,GREEDY,27,14219
90,50,WELSH_POWELL,25,35731
90,50,DSATUR,24,81290
90,50,GREEDY,30,12319
90,50,WELSH_POWELL,27,33975
90,50,DSATUR,27,87290
90,50,GREEDY,27,12091
90,50,WELSH_POWELL,25,33783
90,50,DSATUR,23,76349
90,50,GREEDY,25,12839
90,50,WELSH_POWELL,23,33952
90,50,DSATUR,22,78253
90,50,GREEDY,26,13121
90,50,WELSH_POWELL,22,64738
90,50,DSATUR,23,78496
90,50,GREEDY,30,12582
90,50,WELSH_POWELL,26,34421
90,50,DSATUR,24,76399
90,50,GREEDY,27,11806
90,50,WELSH_POWELL,26,33088
90,50,DSATUR,25,78589
90,50,GREEDY,26,12864
90,50,WELSH_POWELL,26,34446
90,50,DSATUR,25,79527
90,50,GREEDY,24,12323
90,50,WELSH_POWELL,23,34183
90,50,DSATUR,23,78808
90,50,GREEDY,27,12217
90,50,WELSH_POWELL,25,33988
90,50,DSATUR,25,78317
90,50,GREEDY,28,12072
90,50,WELSH_POWELL,25,37147
90,50,DSATUR,25,79537
90,50,GREEDY,24,15537
90,50,WELSH_POWELL,24,34671
90,50,DSATUR,22,79584
90,50,GREEDY,27,11712
90,50,WELSH_POWELL,25,32997
90,50,DSATUR,26,81819
90,50,GREEDY,28,11694
90,50,WELSH_POWELL,24,33442
90,50,DSATUR,26,83800
90,50,GREEDY,26,12783
90,50,WELSH_POWELL,23,33956
90,50,DSATUR,23,76601
90,50,GREEDY,28,11872
90,50,WELSH_POWELL,25,32626
90,50,DSATUR,26,80786
90,50,GREEDY,24,13280
90,50,WELSH_POWELL,23,36392
90,50,DSATUR,23,83159
90,50,GREEDY,24,11461
90,50,WELSH_POWELL,24,33139
90,50,DSATUR,24,77324
90,50,GREEDY,27,12595
90,50,WELSH_POWELL,24,33954
90,50,DSATUR,26,83013
90,50,GREEDY,27,11832
90,50,WELSH_POWELL,27,33620
90,50,DSATUR,25,87635
90,50,GREEDY,29,12409
90,50,WELSH_POWELL,26,33691
90,50,DSATUR,26,85169
90,50,GREEDY,26,12516
90,50,WELSH_POWELL,23,34037
90,50,DSATUR,23,78533
90,50,GREEDY,27,12558
90,50,WELSH_POWELL,23,30643
90,50,DSATUR,23,67142
90,50,GREEDY,26,11196
90,50,WELSH_POWELL,23,29668
90,50,DSATUR,23,69277
90,50,GREEDY,27,10877
90,50,WELSH_POWELL,25,29006
90,50,DSATUR,25,68869
90,50,GREEDY,26,10856
90,50,WELSH_POWELL,23,29167
90,50,DSATUR,24,67102
90,50,GREEDY,27,11083
90,50,WELSH_POWELL,23,30777
90,50,DSATUR,22,67271
90,50,GREEDY,30,10336
90,50,WELSH_POWELL,25,28971
90,50,DSATUR,24,68245
90,50,GREEDY,26,10421
90,50,WELSH_POWELL,24,29156
90,50,DSATUR,24,66494
90,50,GREEDY,29,9833
90,50,WELSH_POWELL,28,28377
90,50,DSATUR,28,76588
90,50,GREEDY,24,10797
90,50,WELSH_POWELL,25,30146
90,50,DSATUR,24,67187
90,50,GREEDY,27,10313
90,50,WELSH_POWELL,25,28851
90,50,DSATUR,23,67835
90,50,GREEDY,23,10191
90,50,WELSH_POWELL,24,29996
90,50,DSATUR,22,66796
90,50,GREEDY,29,10364
90,50,WELSH_POWELL,25,30048
90,50,DSATUR,26,109991
90,50,GREEDY,26,12680
90,50,WELSH_POWELL,23,30545
90,50,DSATUR,24,69000
90,50,GREEDY,26,11584
90,50,WELSH_POWELL,26,43203
90,50,DSATUR,25,72598
90,50,GREEDY,28,10923
90,50,WELSH_POWELL,25,30441
90,50,DSATUR,23,68694
90,50,GREEDY,28,14806
90,50,WELSH_POWELL,24,30314
90,50,DSATUR,26,78302
90,50,GREEDY,27,10244
90,50,WELSH_POWELL,26,30513
90,50,DSATUR,26,77377
90,50,GREEDY,27,10388
90,50,WELSH_POWELL,25,31495
90,50,DSATUR,25,139986
90,50,GREEDY,27,14558
90,50,WELSH_POWELL,24,39190
90,50,DSATUR,24,89418
90,50,GREEDY,28,11852
90,50,WELSH_POWELL,25,33276
90,50,DSATUR,27,86072
90,50,GREEDY,25,13392
90,50,WELSH_POWELL,23,35301
90,50,DSATUR,23,79691
90,50,GREEDY,25,13000
90,50,WELSH_POWELL,24,35076
90,50,DSATUR,24,79970
90,50,GREEDY,27,13174
90,50,WELSH_POWELL,24,34799
90,50,DSATUR,25,82771
90,50,GREEDY,25,12825
90,50,WELSH_POWELL,25,34003
90,50,DSATUR,24,98694
90,50,GREEDY,24,13490
90,50,WELSH_POWELL,24,35445
90,50,DSATUR,23,83726
90,50,GREEDY,26,13446
90,50,WELSH_POWELL,24,48295
90,50,DSATUR,24,86119
90,50,GREEDY,26,12478
90,50,WELSH_POWELL,26,34750
90,50,DSATUR,25,83292
90,50,GREEDY,26,12808
90,50,WELSH_POWELL,23,34571
90,50,DSATUR,23,83840
90,50,GREEDY,29,12771
90,50,WELSH_POWELL,25,35606
90,50,DSATUR,27,98632
90,50,GREEDY,25,12544
90,50,WELSH_POWELL,24,36902
90,50,DSATUR,22,81821
90,50,GREEDY,27,13524
90,50,WELSH_POWELL,24,35891
90,50,DSATUR,23,83573
90,50,GREEDY,27,12948
90,50,WELSH_POWELL,26,34984
90,50,DSATUR,26,109961
90,50,GREEDY,28,12666
90,50,WELSH_POWELL,24,34423
90,50,DSATUR,25,82769
90,50,GREEDY,28,10529
90,50,WELSH_POWELL,25,28922
90,50,DSATUR,24,72071
90,50,GREEDY,27,10954
90,50,WELSH_POWELL,24,29545
90,50,DSATUR,24,70708
90,50,GREEDY,27,10303
90,50,WELSH_POWELL,26,28196
90,50,DSATUR,25,66589
90,50,GREEDY,26,10167
90,50,WELSH_POWELL,25,29334
90,50,DSATUR,25,67891
90,50,GREEDY,27,10335
90,50,WELSH_POWELL,23,29499
90,50,DSATUR,24,69390
90,50,GREEDY,25,10994
90,50,WELSH_POWELL,25,30234
90,50,DSATUR,23,68680
90,50,GREEDY,23,11042
90,50,WELSH_POWELL,25,30097
90,50,DSATUR,23,68016
90,50,GREEDY,27,11338
90,50,WELSH_POWELL,25,29633
90,50,DSATUR,26,73282
90,50,GREEDY,24,10495
90,50,WELSH_POWELL,23,29469
90,50,DSATUR,22,66453
90,50,GREEDY,27,10591
90,50,WELSH_POWELL,25,29481
90,50,DSATUR,24,68304
90,50,GREEDY,28,10271
90,50,WELSH_POWELL,25,28527
90,50,DSATUR,25,69145
90,50,GREEDY,29,9983
90,50,WELSH_POWELL,26,29540
90,50,DSATUR,26,70121
90,50,GREEDY,28,10278
90,50,WELSH_POWELL,25,28610
90,50,DSATUR,27,79287
90,50,GREEDY,25,10014
90,50,WELSH_POWELL,24,28999
90,50,DSATUR,24,66862
90,50,GREEDY,28,10183
90,50,WELSH_POWELL,25,28967
90,50,DSATUR,26,72264
90,50,GREEDY,25,10267
90,50,WELSH_POWELL,24,29421
90,50,DSATUR,24,70659
90,50,GREEDY,25,10360
90,50,WELSH_POWELL,24,29120
90,50,DSATUR,23,68302
90,50,GREEDY,27,10242
90,50,WELSH_POWELL,25,28852
90,50,DSATUR,24,67328
90,50,GREEDY,26,10249
90,50,WELSH_POWELL,25,29802
90,50,DSATUR,24,69427
90,50,GREEDY,28,10110
90,50,WELSH_POWELL,25,28597
90,50,DSATUR,25,67181
90,50,GREEDY,26,13120
90,50,WELSH_POWELL,25,28558
90,50,DSATUR,25,69594
90,50,GREEDY,28,10501
90,50,WELSH_POWELL,25,28920
90,50,DSATUR,24,70497
90,50,GREEDY,25,10441
90,50,WELSH_POWELL,24,28693
90,50,DSATUR,24,69147
90,50,GREEDY,29,10233
90,50,WELSH_POWELL,24,32845
90,50,DSATUR,23,69442
90,50,GREEDY,27,10731
90,50,WELSH_POWELL,23,29147
90,50,DSATUR,23,68835
90,50,GREEDY,28,10100
90,50,WELSH_POWELL,24,29184
90,50,DSATUR,24,82188
90,50,GREEDY,25,10030
90,50,WELSH_POWELL,25,27942
90,50,DSATUR,24,65228
90,50,GREEDY,28,9748
90,50,WELSH_POWELL,25,26841
90,50,DSATUR,25,64791
90,50,GREEDY,27,9907
90,50,WELSH_POWELL,25,26970
90,50,DSATUR,25,63972
90,50,GREEDY,26,10315
90,50,WELSH_POWELL,23,27750
90,50,DSATUR,24,65088
90,50,GREEDY,28,9497
90,50,WELSH_POWELL,25,26886
90,50,DSATUR,23,64221
90,50,GREEDY,27,9817
90,50,WELSH_POWELL,25,27982
90,50,DSATUR,24,66001
90,50,GREEDY,25,9873
90,50,WELSH_POWELL,23,27970
90,50,DSATUR,25,66644
90,50,GREEDY,28,9378
90,50,WELSH_POWELL,25,26080
90,50,DSATUR,25,62949
90,50,GREEDY,26,9671
90,50,WELSH_POWELL,25,27192
90,50,DSATUR,26,67280
90,50,GREEDY,27,9159
90,50,WELSH_POWELL,24,27296
90,50,DSATUR,26,68919
90,50,GREEDY,26,29653
90,50,WELSH_POWELL,25,46145
90,50,DSATUR,24,63323
90,50,GREEDY,25,9662
90,50,WELSH_POWELL,25,26700
90,50,DSATUR,24,63653
90,50,GREEDY,30,8999
90,50,WELSH_POWELL,25,26594
90,50,DSATUR,25,63045
90,50,GREEDY,28,8843
90,50,WELSH_POWELL,26,26853
90,50,DSATUR,24,62764
90,50,GREEDY,27,9514
90,50,WELSH_POWELL,25,27080
90,50,DSATUR,23,64078
90,50,GREEDY,27,8993
90,50,WELSH_POWELL,25,26122
90,50,DSATUR,25,61493
90,50,GREEDY,26,9608
90,50,WELSH_POWELL,26,27488
90,50,DSATUR,26,68416
90,50,GREEDY,27,9849
90,50,WELSH_POWELL,24,27304
90,50,DSATUR,24,64886
90,50,GREEDY,29,10000
90,50,WELSH_POWELL,25,27091
90,50,DSATUR,26,69505
90,50,GREEDY,27,9687
90,50,WELSH_POWELL,25,27034
90,50,DSATUR,26,69047
90,50,GREEDY,27,9904
90,50,WELSH_POWELL,24,28235
90,50,DSATUR,25,64178
90,50,GREEDY,26,9359
90,50,WELSH_POWELL,25,27031
90,50,DSATUR,25,64979
90,50,GREEDY,27,9922
90,50,WELSH_POWELL,25,27735
90,50,DSATUR,25,64269
90,50,GREEDY,26,9636
90,50,WELSH_POWELL,25,26896
90,50,DSATUR,25,64989
90,50,GREEDY,27,9440
90,50,WELSH_POWELL,26,27171
90,50,DSATUR,25,63565
90,50,GREEDY,26,10197
90,50,WELSH_POWELL,25,27100
90,50,DSATUR,24,65653
90,50,GREEDY,26,10248
90,50,WELSH_POWELL,25,27433
90,50,DSATUR,24,63761
90,50,GREEDY,27,9617
90,50,WELSH_POWELL,25,27339
90,50,DSATUR,27,72218
90,50,GREEDY,25,9930
90,50,WELSH_POWELL,24,26895
90,50,DSATUR,22,63297
90,50,GREEDY,27,10338
90,50,WELSH_POWELL,24,27941
90,50,DSATUR,26,71013
90,50,GREEDY,29,9521
90,50,WELSH_POWELL,24,27201
90,50,DSATUR,26,67843
90,50,GREEDY,26,10553
90,50,WELSH_POWELL,25,27546
90,50,DSATUR,25,66060
90,50,GREEDY,26,10136
90,50,WELSH_POWELL,24,28099
90,50,DSATUR,24,64184
90,50,GREEDY,27,9584
90,50,WELSH_POWELL,26,27096
90,50,DSATUR,24,64394
90,50,GREEDY,27,10376
90,50,WELSH_POWELL,25,27655
90,50,DSATUR,25,65660
90,50,GREEDY,29,9737
90,50,WELSH_POWELL,25,27416
90,50,DSATUR,23,63431
90,50,GREEDY,29,9847
90,50,WELSH_POWELL,24,26871
90,50,DSATUR,25,63322
90,50,GREEDY,27,10891
90,50,WELSH_POWELL,24,55741
90,50,DSATUR,25,64943
90,50,GREEDY,28,9889
90,50,WELSH_POWELL,25,27462
90,50,DSATUR,25,65502
90,50,GREEDY,27,9691
90,50,WELSH_POWELL,26,27643
90,50,DSATUR,24,62387
90,50,GREEDY,26,9919
90,50,WELSH_POWELL,24,27774
90,50,DSATUR,25,65260
90,50,GREEDY,27,10290
90,50,WELSH_POWELL,25,27435
90,50,DSATUR,25,64892
90,50,GREEDY,27,9495
90,50,WELSH_POWELL,25,26716
90,50,DSATUR,25,64055
90,50,GREEDY,28,9618
90,50,WELSH_POWELL,24,26593
90,50,DSATUR,25,63932
90,50,GREEDY,29,9419
90,50,WELSH_POWELL,25,27099
90,50,DSATUR,24,62539
90,50,GREEDY,26,10256
90,50,WELSH_POWELL,25,27190
90,50,DSATUR,25,64476
90,50,GREEDY,25,9937
90,50,WELSH_POWELL,25,26887
90,50,DSATUR,25,64105
90,50,GREEDY,27,10013
90,50,WELSH_POWELL,25,27720
90,50,DSATUR,25,65603
90,50,GREEDY,28,9477
90,50,WELSH_POWELL,23,26719
90,50,DSATUR,25,64013
90,50,GREEDY,27,9988
90,50,WELSH_POWELL,24,27664
90,50,DSATUR,24,64477
90,50,GREEDY,28,9585
90,50,WELSH_POWELL,27,26338
90,50,DSATUR,26,67444
90,50,GREEDY,27,9400
90,50,WELSH_POWELL,23,26505
90,50,DSATUR,25,63899
90,50,GREEDY,26,10500
90,50,WELSH_POWELL,24,27162
90,50,DSATUR,25,66061
90,50,GREEDY,27,9839
90,50,WELSH_POWELL,25,26689
90,50,DSATUR,25,97718
90,50,GREEDY,27,23564
90,50,WELSH_POWELL,24,27852
90,50,DSATUR,23,63307
90,50,GREEDY,26,10019
90,50,WELSH_POWELL,24,27082
90,50,DSATUR,23,64498
90,50,GREEDY,28,9848
90,50,WELSH_POWELL,23,27812
90,50,DSATUR,24,64438
90,50,GREEDY,26,9881
90,50,WELSH_POWELL,24,28290
90,50,DSATUR,24,64411
90,50,GREEDY,25,9425
90,50,WELSH_POWELL,24,27251
90,50,DSATUR,24,63508
90,50,GREEDY,26,9937
90,50,WELSH_POWELL,26,26954
90,50,DSATUR,25,63728
90,50,GREEDY,27,9712
90,50,WELSH_POWELL,24,26341
90,50,DSATUR,25,64066
90,50,GREEDY,30,9933
90,50,WELSH_POWELL,25,27592
90,50,DSATUR,26,69239
90,50,GREEDY,26,10037
90,50,WELSH_POWELL,25,27135
90,50,DSATUR,24,63532
90,50,GREEDY,26,9721
90,50,WELSH_POWELL,23,27927
90,50,DSATUR,23,133230
90,50,GREEDY,24,11874
90,50,WELSH_POWELL,23,29553
90,50,DSATUR,22,76904
90,50,GREEDY,27,9673
90,50,WELSH_POWELL,24,26617
90,50,DSATUR,23,62333
90,50,GREEDY,25,9120
90,50,WELSH_POWELL,25,27023
90,50,DSATUR,24,62554
90,50,GREEDY,26,10722
90,50,WELSH_POWELL,24,27790
90,50,DSATUR,24,65103
90,50,GREEDY,27,9477
90,50,WELSH_POWELL,25,26578
90,50,DSATUR,25,62739
90,50,GREEDY,26,9959
90,50,WELSH_POWELL,22,27144
90,50,DSATUR,24,64073
90,50,GREEDY,26,9404
90,50,WELSH_POWELL,26,26153
90,50,DSATUR,26,72834
90,50,GREEDY,29,10175
90,50,WELSH_POWELL,23,27459
90,50,DSATUR,26,67877
90,50,GREEDY,26,10087
90,50,WELSH_POWELL,22,28151
90,50,DSATUR,23,62778
90,50,GREEDY,25,10368
90,50,WELSH_POWELL,26,27994
90,50,DSATUR,26,68637
90,50,GREEDY,25,10414
90,50,WELSH_POWELL,22,28685
90,50,DSATUR,23,64895
90,50,GREEDY,28,9628
90,50,WELSH_POWELL,24,26687
90,50,DSATUR,24,62536
90,50,GREEDY,26,9834
90,50,WELSH_POWELL,26,27391
90,50,DSATUR,26,67856
90,50,GREEDY,26,9864
90,50,WELSH_POWELL,24,27560
90,50,DSATUR,24,62548
90,50,GREEDY,26,9737
90,50,WELSH_POWELL,24,28127
90,50,DSATUR,25,63791
90,50,GREEDY,26,9668
90,50,WELSH_POWELL,26,26898
90,50,DSATUR,24,166531
90,50,GREEDY,27,27293
90,50,WELSH_POWELL,26,26720
90,50,DSATUR,25,61761
90,50,GREEDY,27,9480
90,50,WELSH_POWELL,24,26174
90,50,DSATUR,24,62633
90,50,GREEDY,28,9517
90,50,WELSH_POWELL,26,27517
90,50,DSATUR,26,68325
90,50,GREEDY,26,10000
90,50,WELSH_POWELL,25,27322
90,50,DSATUR,24,63965
90,50,GREEDY,25,10817
90,50,WELSH_POWELL,22,28641
90,50,DSATUR,25,66077
90,50,GREEDY,25,10842
90,50,WELSH_POWELL,24,28248
90,50,DSATUR,25,69690
90,50,GREEDY,25,10000
90,50,WELSH_POWELL,24,27103
90,50,DSATUR,24,65729
90,50,GREEDY,25,9959
90,50,WELSH_POWELL,24,27630
90,50,DSATUR,24,67144
90,50,GREEDY,25,9766
90,50,WELSH_POWELL,24,26469
90,50,DSATUR,24,62618
90,50,GREEDY,28,9590
90,50,WELSH_POWELL,27,27373
90,50,DSATUR,26,70787
90,50,GREEDY,25,9224
90,50,WELSH_POWELL,25,27257
90,50,DSATUR,23,62137
90,50,GREEDY,25,9808
90,50,WELSH_POWELL,25,28049
90,50,DSATUR,25,65353
90,50,GREEDY,27,9801
90,50,WELSH_POWELL,24,27350
90,50,DSATUR,26,68549
90,50,GREEDY,25,10341
90,50,WELSH_POWELL,24,27371
90,50,DSATUR,25,65096
90,50,GREEDY,26,10011
90,50,WELSH_POWELL,25,27582
90,50,DSATUR,24,64015
90,50,GREEDY,27,9536
90,50,WELSH_POWELL,25,26938
90,50,DSATUR,25,109818
90,50,GREEDY,29,9469
90,50,WELSH_POWELL,25,27430
90,50,DSATUR,24,64592
90,50,GREEDY,27,9513
90,50,WELSH_POWELL,25,27128
90,50,DSATUR,25,62496
90,50,GREEDY,25,10558
90,50,WELSH_POWELL,24,27880
90,50,DSATUR,23,67048
90,50,GREEDY,30,9090
90,50,WELSH_POWELL,26,26026
90,50,DSATUR,25,61366
90,50,GREEDY,25,10560
90,50,WELSH_POWELL,24,28076
90,50,DSATUR,23,67278
90,50,GREEDY,28,9243
90,50,WELSH_POWELL,26,26289
90,50,DSATUR,27,71194
90,50,GREEDY,25,9977
90,50,WELSH_POWELL,23,27461
90,50,DSATUR,22,64334
90,50,GREEDY,29,9520
90,50,WELSH_POWELL,27,27300
90,50,DSATUR,25,62879
90,50,GREEDY,23,10683
90,50,WELSH_POWELL,23,28704
90,50,DSATUR,23,65819
90,50,GREEDY,27,10078
90,50,WELSH_POWELL,26,27329
90,50,DSATUR,25,63898
90,50,GREEDY,27,10159
90,50,WELSH_POWELL,25,27713
90,50,DSATUR,25,66396
90,50,GREEDY,26,9644
90,50,WELSH_POWELL,24,26826
90,50,DSATUR,26,70632
90,50,GREEDY,26,9757
90,50,WELSH_POWELL,24,26937
90,50,DSATUR,24,64361
90,50,GREEDY,25,10270
90,50,WELSH_POWELL,23,28839
90,50,DSATUR,22,65497
90,50,GREEDY,27,10152
90,50,WELSH_POWELL,23,28466
90,50,DSATUR,22,66290
90,50,GREEDY,26,10084
90,50,WELSH_POWELL,25,27952
90,50,DSATUR,24,63210
90,50,GREEDY,27,10440
90,50,WELSH_POWELL,25,27853
90,50,DSATUR,23,64123
90,50,GREEDY,27,10039
90,50,WELSH_POWELL,25,27802
90,50,DSATUR,23,62600
90,50,GREEDY,24,10225
90,50,WELSH_POWELL,24,27888
90,50,DSATUR,24,64482
90,50,GREEDY,28,9926
90,50,WELSH_POWELL,25,27149
90,50,DSATUR,24,63978
90,50,GREEDY,28,9870
90,50,WELSH_POWELL,26,27033
90,50,DSATUR,24,66710
90,50,GREEDY,27,9685
90,50,WELSH_POWELL,26,27345
90,50,DSATUR,23,62801
90,50,GREEDY,27,10075
90,50,WELSH_POWELL,25,28407
90,50,DSATUR,24,65690
90,50,GREEDY,27,9535
90,50,WELSH_POWELL,26,26558
90,50,DSATUR,24,63687
90,50,GREEDY,26,10478
90,50,WELSH_POWELL,23,28137
90,50,DSATUR,22,64152
90,50,GREEDY,29,10038
90,50,WELSH_POWELL,24,27233
90,50,DSATUR,24,63100
90,50,GREEDY,27,10246
90,50,WELSH_POWELL,25,29153
90,50,DSATUR,24,82196
90,50,GREEDY,28,10413
90,50,WELSH_POWELL,24,27516
90,50,DSATUR,22,63738
90,50,GREEDY,25,9647
90,50,WELSH_POWELL,25,27590
90,50,DSATUR,25,64530
90,50,GREEDY,28,10473
90,50,WELSH_POWELL,23,28453
90,50,DSATUR,24,65316
90,50,GREEDY,26,9620
90,50,WELSH_POWELL,25,27243
90,50,DSATUR,25,62890
90,50,GREEDY,26,10215
90,50,WELSH_POWELL,24,28227
90,50,DSATUR,22,65678
90,50,GREEDY,26,9442
90,50,WELSH_POWELL,26,27060
90,50,DSATUR,25,64739
90,50,GREEDY,29,9568
90,50,WELSH_POWELL,25,28572
90,50,DSATUR,25,63831
90,50,GREEDY,27,9846
90,50,WELSH_POWELL,26,27553
90,50,DSATUR,24,65692
90,50,GREEDY,25,10365
90,50,WELSH_POWELL,25,28436
90,50,DSATUR,22,63304
90,50,GREEDY,24,10565
90,50,WELSH_POWELL,22,28777
90,50,DSATUR,22,65780
90,50,GREEDY,26,9609
90,50,WELSH_POWELL,25,26923
90,50,DSATUR,24,63023
90,50,GREEDY,28,10185
90,50,WELSH_POWELL,25,26744
90,50,DSATUR,25,63346
90,50,GREEDY,26,9700
90,50,WELSH_POWELL,25,26496
90,50,DSATUR,24,61916
90,50,GREEDY,27,9686
90,50,WELSH_POWELL,27,26719
90,50,DSATUR,25,66443
90,50,GREEDY,26,9842
90,50,WELSH_POWELL,26,28198
90,50,DSATUR,25,64635
90,50,GREEDY,27,9779
90,50,WELSH_POWELL,24,27075
90,50,DSATUR,24,114045
90,50,GREEDY,27,9804
90,50,WELSH_POWELL,24,27405
90,50,DSATUR,23,62162
90,50,GREEDY,26,9376
90,50,WELSH_POWELL,25,27521
90,50,DSATUR,25,62886
90,50,GREEDY,27,10211
90,50,WELSH_POWELL,24,27347
90,50,DSATUR,25,65090
90,50,GREEDY,29,9889
90,50,WELSH_POWELL,26,27625
90,50,DSATUR,26,70832
90,50,GREEDY,25,9458
90,50,WELSH_POWELL,23,27880
90,50,DSATUR,24,64978
90,50,GREEDY,24,10069
90,50,WELSH_POWELL,24,28554
90,50,DSATUR,24,64586
90,50,GREEDY,27,10167
90,50,WELSH_POWELL,26,27591
90,50,DSATUR,25,64956
90,50,GREEDY,27,9747
90,50,WELSH_POWELL,24,27496
90,50,DSATUR,23,64244
90,50,GREEDY,28,10076
90,50,WELSH_POWELL,23,27502
90,50,DSATUR,24,65439
90,50,GREEDY,27,10192
90,50,WELSH_POWELL,23,26801
90,50,DSATUR,24,63052
90,50,GREEDY,27,10050
90,50,WELSH_POWELL,25,28248
90,50,DSATUR,24,66120
90,50,GREEDY,26,10316
90,50,WELSH_POWELL,25,26939
90,50,DSATUR,25,65708
90,50,GREEDY,28,9604
90,50,WELSH_POWELL,25,26230
90,50,DSATUR,25,67113
90,50,GREEDY,26,9962
90,50,WELSH_POWELL,24,27758
90,50,DSATUR,24,64319
90,50,GREEDY,25,10042
90,50,WELSH_POWELL,25,27550
90,50,DSATUR,24,64194
90,50,GREEDY,25,9950
90,50,WELSH_POWELL,25,27333
90,50,DSATUR,25,64149
90,50,GREEDY,24,10112
90,50,WELSH_POWELL,23,27734
90,50,DSATUR,24,65864
90,50,GREEDY,29,9331
90,50,WELSH_POWELL,28,26333
90,50,DSATUR,27,73961
90,50,GREEDY,27,9420
90,50,WELSH_POWELL,27,26503
90,50,DSATUR,25,64806
90,50,GREEDY,25,9727
90,50,WELSH_POWELL,25,27592
90,50,DSATUR,25,64164
90,50,GREEDY,25,9961
90,50,WELSH_POWELL,25,27020
90,50,DSATUR,24,65032
90,50,GREEDY,27,9949
90,50,WELSH_POWELL,23,27755
90,50,DSATUR,24,64827
90,50,GREEDY,26,10533
90,50,WELSH_POWELL,23,28231
90,50,DSATUR,23,63898
90,50,GREEDY,24,10060
90,50,WELSH_POWELL,24,27164
90,50,DSATUR,22,63431
90,50,GREEDY,28,10058
90,50,WELSH_POWELL,25,27810
90,50,DSATUR,26,68440
90,50,GREEDY,25,10315
90,50,WELSH_POWELL,25,28268
90,50,DSATUR,23,64918
90,50,GREEDY,29,9636
90,50,WELSH_POWELL,25,60579
90,50,DSATUR,24,86875
90,50,GREEDY,28,10011
90,50,WELSH_POWELL,26,27349
90,50,DSATUR,25,63197
90,50,GREEDY,27,9983
90,50,WELSH_POWELL,24,27166
90,50,DSATUR,25,64897
90,50,GREEDY,28,9801
90,50,WELSH_POWELL,26,27156
90,50,DSATUR,27,72962
90,50,GREEDY,26,10321
90,50,WELSH_POWELL,23,28665
90,50,DSATUR,24,66946
90,50,GREEDY,26,9363
90,50,WELSH_POWELL,27,26360
90,50,DSATUR,24,62708
90,50,GREEDY,26,10189
90,50,WELSH_POWELL,24,29354
90,50,DSATUR,22,64788
90,50,GREEDY,25,10314
90,50,WELSH_POWELL,24,27647
90,50,DSATUR,24,63159
90,50,GREEDY,26,10183
90,50,WELSH_POWELL,24,27328
90,50,DSATUR,24,65393
90,50,GREEDY,26,9828
90,50,WELSH_POWELL,25,27010
90,50,DSATUR,24,62168
90,50,GREEDY,24,10169
90,50,WELSH_POWELL,24,27763
90,50,DSATUR,25,63723
90,50,GREEDY,26,9229
90,50,WELSH_POWELL,24,26658
90,50,DSATUR,24,64505
90,50,GREEDY,25,9988
90,50,WELSH_POWELL,25,28043
90,50,DSATUR,24,64591
90,50,GREEDY,27,10377
90,50,WELSH_POWELL,23,28322
90,50,DSATUR,24,65742
90,50,GREEDY,28,9075
90,50,WELSH_POWELL,26,25465
90,50,DSATUR,26,67857
90,50,GREEDY,27,10087
90,50,WELSH_POWELL,23,27619
90,50,DSATUR,24,64846
90,50,GREEDY,29,9961
90,50,WELSH_POWELL,24,27825
90,50,DSATUR,25,104579
90,50,GREEDY,28,10554
90,50,WELSH_POWELL,26,29966
90,50,DSATUR,26,83708
90,50,GREEDY,28,9305
90,50,WELSH_POWELL,25,26628
90,50,DSATUR,26,67630
90,50,GREEDY,30,9557
90,50,WELSH_POWELL,25,27664
90,50,DSATUR,25,64378
90,50,GREEDY,26,10830
90,50,WELSH_POWELL,25,28635
90,50,DSATUR,26,72229
90,50,GREEDY,24,9923
90,50,WELSH_POWELL,24,28050
90,50,DSATUR,22,64793
90,50,GREEDY,27,9702
90,50,WELSH_POWELL,25,26372
90,50,DSATUR,25,63204
90,50,GREEDY,28,9361
90,50,WELSH_POWELL,24,27905
90,50,DSATUR,27,68875
90,50,GREEDY,27,9714
90,50,WELSH_POWELL,24,27749
90,50,DSATUR,25,66691
90,50,GREEDY,27,9794
90,50,WELSH_POWELL,24,27349
90,50,DSATUR,23,65018
90,50,GREEDY,26,9941
90,50,WELSH_POWELL,24,27537
90,50,DSATUR,24,115147
90,50,GREEDY,27,9421
90,50,WELSH_POWELL,25,27293
90,50,DSATUR,25,64121
90,50,GREEDY,28,9676
90,50,WELSH_POWELL,24,27482
90,50,DSATUR,25,65963
90,50,GREEDY,28,10138
90,50,WELSH_POWELL,26,27426
90,50,DSATUR,26,70952
90,50,GREEDY,26,9830
90,50,WELSH_POWELL,24,27658
90,50,DSATUR,24,63409
90,50,GREEDY,27,9531
90,50,WELSH_POWELL,24,27472
90,50,DSATUR,23,63654
90,50,GREEDY,27,9936
90,50,WELSH_POWELL,25,27113
90,50,DSATUR,25,64349
90,50,GREEDY,28,10059
90,50,WELSH_POWELL,26,27015
90,50,DSATUR,26,67014
90,50,GREEDY,27,9523
90,50,WELSH_POWELL,24,27297
90,50,DSATUR,24,62320
90,50,GREEDY,28,10250
90,50,WELSH_POWELL,25,27343
90,50,DSATUR,25,66459
90,50,GREEDY,25,9628
90,50,WELSH_POWELL,23,28810
90,50,DSATUR,22,63896
